6.00	4.00	0.15
4.00	4.00	0.15
6.00	4.00	0.15
5.00	4.00	0.15
4.00	4.00	0.15
4.00	4.00	0.15
4.00	4.00	0.15
4.00	4.00	0.15
2.00	4.00	0.15
6.00	4.00	0.15
2.00	4.00	0.15
4.00	4.00	0.15
5.00	4.00	0.15
5.00	4.00	0.15
4.00	4.00	0.15
2.00	4.00	0.15
3.00	4.00	0.15
2.00	4.00	0.15
2.00	4.00	0.15
3.00	4.00	0.15
10.00	4.00	0.15
5.00	4.00	0.15
5.00	4.00	0.15
10.00	4.00	0.15
3.00	4.00	0.15
3.00	4.00	0.15
5.00	4.00	0.15
6.00	4.00	0.15
4.00	4.00	0.15
8.00	4.00	0.15
6.00	4.00	0.15
5.00	4.00	0.15
6.00	4.00	0.15
4.00	4.00	0.15
4.00	4.00	0.15
6.00	4.00	0.15
3.00	4.00	0.15
3.00	4.00	0.15
4.00	4.00	0.15
4.00	4.00	0.15
5.00	4.00	0.15
4.00	4.00	0.15
6.00	4.00	0.15
5.00	4.00	0.15
3.00	4.00	0.15
3.00	4.00	0.15
5.00	4.00	0.15
4.00	4.00	0.15
2.00	4.00	0.15
3.00	4.00	0.15
8.00	4.00	0.15
2.00	4.00	0.15
2.00	4.00	0.15
2.00	4.00	0.15
3.00	4.00	0.15
4.00	4.00	0.15
3.00	4.00	0.15
2.00	4.00	0.15
4.00	4.00	0.15
4.00	4.00	0.15
4.00	4.00	0.15
6.00	4.00	0.15
5.00	4.00	0.15
6.00	4.00	0.15
2.00	4.00	0.15
3.00	4.00	0.15
3.00	4.00	0.15
5.00	4.00	0.15
2.00	4.00	0.15
4.00	4.00	0.15
4.00	4.00	0.15
4.00	4.00	0.15
2.00	4.00	0.15
4.00	4.00	0.15
3.00	4.00	0.15
2.00	4.00	0.15
