1	2	50
1	3	50
1	4	250
1	5	100
1	6	150
1	7	250
1	8	400
1	9	250
1	10	650
1	11	250
1	12	100
1	13	250
1	14	150
1	15	250
1	16	250
1	17	200
1	18	50
1	19	150
1	20	150
1	21	50
1	22	200
1	23	150
1	24	50
2	1	50
2	3	50
2	4	100
2	5	50
2	6	200
2	7	100
2	8	200
2	9	100
2	10	300
2	11	100
2	12	50
2	13	150
2	14	50
2	15	50
2	16	200
2	17	100
2	19	50
2	20	50
2	22	50
3	1	50
3	2	50
3	4	100
3	5	50
3	6	150
3	7	50
3	8	100
3	9	50
3	10	150
3	11	150
3	12	100
3	13	50
3	14	50
3	15	50
3	16	100
3	17	50
3	22	50
3	23	50
4	1	250
4	2	100
4	3	100
4	5	250
4	6	200
4	7	200
4	8	350
4	9	350
4	10	600
4	11	700
4	12	300
4	13	300
4	14	250
4	15	250
4	16	400
4	17	250
4	18	50
4	19	100
4	20	150
4	21	100
4	22	200
4	23	250
4	24	100
5	1	100
5	2	50
5	3	50
5	4	250
5	6	100
5	7	100
5	8	250
5	9	400
5	10	500
5	11	250
5	12	100
5	13	100
5	14	50
5	15	100
5	16	250
5	17	100
5	19	50
5	20	50
5	21	50
5	22	100
5	23	50
6	1	150
6	2	200
6	3	150
6	4	200
6	5	100
6	7	200
6	8	400
6	9	200
6	10	400
6	11	200
6	12	100
6	13	100
6	14	50
6	15	100
6	16	450
6	17	250
6	18	50
6	19	100
6	20	150
6	21	50
6	22	100
6	23	50
6	24	50
7	1	250
7	2	100
7	3	50
7	4	200
7	5	100
7	6	200
7	8	500
7	9	300
7	10	950
7	11	250
7	12	350
7	13	200
7	14	100
7	15	250
7	16	700
7	17	500
7	18	100
7	19	200
7	20	250
7	21	100
7	22	250
7	23	100
7	24	50
8	1	400
8	2	200
8	3	100
8	4	350
8	5	250
8	6	400
8	7	500
8	9	400
8	10	800
8	11	400
8	12	300
8	13	300
8	14	200
8	15	300
8	16	1100
8	17	700
8	18	150
8	19	350
8	20	450
8	21	200
8	22	250
8	23	150
8	24	100
9	1	250
9	2	100
9	3	50
9	4	350
9	5	400
9	6	200
9	7	300
9	8	400
9	10	1400
9	11	700
9	12	300
9	13	300
9	14	300
9	15	450
9	16	700
9	17	450
9	18	100
9	19	200
9	20	300
9	21	150
9	22	350
9	23	250
9	24	100
10	1	650
10	2	300
10	3	150
10	4	600
10	5	500
10	6	400
10	7	950
10	8	800
10	9	1400
10	11	2000
10	12	1000
10	13	950
10	14	1050
10	15	2000
10	16	2200
10	17	1950
10	18	350
10	19	900
10	20	1250
10	21	600
10	22	1300
10	23	900
10	24	400
11	1	250
11	2	100
11	3	150
11	4	750
11	5	250
11	6	200
11	7	250
11	8	400
11	9	700
11	10	1950
11	12	700
11	13	500
11	14	800
11	15	700
11	16	700
11	17	500
11	18	50
11	19	200
11	20	300
11	21	200
11	22	550
11	23	650
11	24	300
12	1	100
12	2	50
12	3	100
12	4	300
12	5	100
12	6	100
12	7	350
12	8	300
12	9	300
12	10	1000
12	11	700
12	13	650
12	14	350
12	15	350
12	16	350
12	17	300
12	18	100
12	19	150
12	20	200
12	21	150
12	22	350
12	23	350
12	24	250
13	1	250
13	2	150
13	3	50
13	4	300
13	5	100
13	6	100
13	7	200
13	8	300
13	9	300
13	10	950
13	11	500
13	12	650
13	14	300
13	15	350
13	16	300
13	17	250
13	18	50
13	19	150
13	20	300
13	21	300
13	22	650
13	23	400
13	24	400
14	1	150
14	2	50
14	3	50
14	4	250
14	5	50
14	6	50
14	7	100
14	8	200
14	9	300
14	10	1050
14	11	800
14	12	350
14	13	300
14	15	650
14	16	350
14	17	350
14	18	50
14	19	150
14	20	250
14	21	200
14	22	600
14	23	550
14	24	200
15	1	250
15	2	50
15	3	50
15	4	250
15	5	100
15	6	100
15	7	250
15	8	300
15	9	500
15	10	2000
15	11	700
15	12	350
15	13	350
15	14	650
15	16	600
15	17	750
15	18	100
15	19	400
15	20	550
15	21	400
15	22	1300
15	23	500
15	24	200
16	1	250
16	2	200
16	3	100
16	4	400
16	5	250
16	6	450
16	7	700
16	8	1100
16	9	700
16	10	2200
16	11	700
16	12	350
16	13	300
16	14	350
16	15	600
16	17	1400
16	18	250
16	19	650
16	20	800
16	21	300
16	22	600
16	23	250
16	24	150
17	1	200
17	2	100
17	3	50
17	4	250
17	5	100
17	6	250
17	7	500
17	8	700
17	9	450
17	10	1950
17	11	500
17	12	300
17	13	250
17	14	350
17	15	750
17	16	1400
17	18	300
17	19	850
17	20	850
17	21	300
17	22	850
17	23	300
17	24	150
18	1	50
18	4	50
18	6	50
18	7	100
18	8	150
18	9	100
18	10	350
