1	2	12.5
1	3	12.5
1	4	62.5
1	5	25
1	6	37.5
1	7	62.5
1	8	100
1	9	62.5
1	10	162.5
1	11	62.5
1	12	25
1	13	62.5
1	14	37.5
1	15	62.5
1	16	62.5
1	17	50
1	18	12.5
1	19	37.5
1	20	37.5
1	21	12.5
1	22	50
1	23	37.5
1	24	12.5
2	1	12.5
2	3	12.5
2	4	25
2	5	12.5
2	6	50
2	7	25
2	8	50
2	9	25
2	10	75
2	11	25
2	12	12.5
2	13	37.5
2	14	12.5
2	15	12.5
2	16	50
2	17	25
2	19	12.5
2	20	12.5
2	22	12.5
3	1	12.5
3	2	12.5
3	4	25
3	5	12.5
3	6	37.5
3	7	12.5
3	8	25
3	9	12.5
3	10	37.5
3	11	37.5
3	12	25
3	13	12.5
3	14	12.5
3	15	12.5
3	16	25
3	17	12.5
3	22	12.5
3	23	12.5
4	1	62.5
4	2	25
4	3	25
4	5	62.5
4	6	50
4	7	50
4	8	87.5
4	9	87.5
4	10	150
4	11	175
4	12	75
4	13	75
4	14	62.5
4	15	62.5
4	16	100
4	17	62.5
4	18	12.5
4	19	25
4	20	37.5
4	21	25
4	22	50
4	23	62.5
4	24	25
5	1	25
5	2	12.5
5	3	12.5
5	4	62.5
5	6	25
5	7	25
5	8	62.5
5	9	100
5	10	125
5	11	62.5
5	12	25
5	13	25
5	14	12.5
5	15	25
5	16	62.5
5	17	25
5	19	12.5
5	20	12.5
5	21	12.5
5	22	25
5	23	12.5
6	1	37.5
6	2	50
6	3	37.5
6	4	50
6	5	25
6	7	50
6	8	100
6	9	50
6	10	100
6	11	50
6	12	25
6	13	25
6	14	12.5
6	15	25
6	16	112.5
6	17	62.5
6	18	12.5
6	19	25
6	20	37.5
6	21	12.5
6	22	25
6	23	12.5
6	24	12.5
7	1	62.5
7	2	25
7	3	12.5
7	4	50
7	5	25
7	6	50
7	8	125
7	9	75
7	10	237.5
7	11	62.5
7	12	87.5
7	13	50
7	14	25
7	15	62.5
7	16	175
7	17	125
7	18	25
7	19	50
7	20	62.5
7	21	25
7	22	62.5
7	23	25
